path	speaker_id	offset	duration	que	spa
quechua_01601.wav	MARTA	0.0	9.3	isidorqa kunanqa manañam unaniñachu qullqi hurquyta munaspayqa ñam cajero automáticota usayta yachaniña	isidor ahora no tarda mucho en retirar dinero y ya sé usar un cajero automático
quechua_03924.wav	MARCOS	0.0	22.07	mana mana mana allin viciopi purisqayrayku aylluykunapas qarquruwanlla sinkakuyllapi purisqayrayku qusaypas warmiypas saqirquwanmi nichkanki churiykunapas qarquruwarqa wasimanta pero kunanqa cristo vidayman yaykuykusparayku llapamanta viday cambian nichkankipas	no porque tenga una mala adicción mi familia simplemente me echó porque estoy borracho mi esposo y mi esposa me dejaron dices que mis hijos me echaron de la casa pero ahora cristo ha entrado en mi vida y estás diciendo que mi vida lo cambia todo
quechua_01317.wav	MARTA	0.0	5.61	qampas ruraytaqa atiwaqmi qullqichayki taqikuyta munay	tú también puedes hacerlo intenta ahorrar tu dinero
quechua_03536.wav	MARCOS	0.0	28.04	yachakunchikchu imawan hinachiki unqun kachkasqanki cancerwanmi kaynam karqusqanki imatam ruranki kaynam kanqa ya chaypi ñuqanchikqa amén imaynataña rurasun chaynakuman chayachkanchik arí aswanqa máximo chayarichkanchik kay chhikallanpipas kay pisiyachayninchikwan turiñañaykuna qamkunapas he rimarinaya kallachun yachasqanchiktaqa yachachinakuna kachun ayninakusun imapas yachayninchikwan chaynaqa kaypim	no sabemos lo que estás teniendo con el cáncer así es como vas a ser lo que vas a ser ya ahí vamos a amén cómo vamos a llegar sí pero máximo estamos llegar allí
quechua_06884.wav	FELICIA	0.0	30.0	allin punchaw kachun panay norma panay ini qamkunapaqpas kay hatun punchawpi hatun marqaykuy kay azangaro llaqtamantapuni qamkunapas amauta kankichik porque qamkunaqa allinta tutamanta tuta allinta kaypi umanchamuchkankichik sumaqta chayrayku huk marqayku llapam onda azul llamkamuqkunapaq unanchanku allinta mana aqnahinallachu	buenos días hermana norma hermana creo que tienes un gran abrazo en este gran día desde azangaro tu también eres amauta porque vas bien aquí noche tras noche así que un abrazo para todos los trabajadores de blue wave crea bien no solo aqnahina
quechua_02434.wav	LUCIA	0.0	16.85	chunka suqtayuq paqtay wasipi llakichisqa mana paqtachay rurakunanpaq mana kaqniyuq runakunapaqtaq mana qullqimanta ichaqa huk runakunapaqpas kamachiman hina	sección decimosexta del tribunal para las víctimas de incumplimiento y para los pobres de forma gratuita, pero también para otras personas de conformidad con la ley
quechua_06987.wav	FELICIA	0.0	30.0	haykuyusqaku pitaq yachachikkuna hinaspa paykunaqa may nisunmanchari hapisqa kapusqaku kay policia nisqawan chaypin karichkan pisqa nisunmanchari may yachachikkuna chaykunatas may nisunmanchari policias nisqakuna hapiykapusqaku hinaspa payqa kacharipusqaku arí hinaspa paykunaqa manaña may sasachakuypichu karipuskanku hinaspa maytaq halchaymanmi waykuyunku hinaspa llapan pikunachu runamasikuna pikunachu puriyunku haqay	entraron quienes maestros y tal vez fueron arrestados por la policía hay cinco tal vez maestros que fueron arrestados por la policía y él fue liberado sí y ya no están en problemas y donde entran al pasillo y todas las personas que caminan por allí
quechua_00974.wav	JORGE	0.0	15.44	chayna kaspam ñawpa kawsakuykunawan yachanakuqpuralla runakuna maypiña kaspankupas kikinkupunilla chiqapchanakuchkanku qichwarqunahina kawsakuy paykunallapa kanmanpashina	como tal, las personas que han compartido las antiguas formas de vida, dondequiera que estén, se identifican a sí mismas como si la vida de los quebequenses fuera la suya propia.
quechua_07285.wav	FELICIA	0.0	30.0	no olviden a esta reunión uspagarasunki panay nely allipuni qam permetiykuwanki huk iskay minutollatapas ñuqa chay willarikunaypaq gracias muchisimas gracias panay tupananchiskama kimsa tutamanta pisqa chunka suqtayuq astwan waqarikuykunata apiqaykusun kay paqarimpi piwanña rimaykuchkanchik isu llaqtamanta pacha	no te olvides de esta reunión uspagarasunki hermana nely bueno me permitiste uno o dos minutos para decirte muchas gracias hermana hasta que nos encontremos a las tres cincuenta y seis lágrimas más aguantaremos esta mañana con quien estemos hablando a desde la ciudad de isu
quechua_00989.wav	JORGE	0.0	10.89	kayna ninanmi qichwasimi rimaqqa castellanosimi rimana pachakunapi suyunpi llaqta masinkunapa mana qawarisqanmi kanman	esto significa que el hablante de qichwasimi puede ser ignorado por sus conciudadanos en el mundo de habla castellana
quechua_00641.wav	ALEXANDRA	0.0	1.78	ruta quechua chanka	ruta quechua chanka
quechua_00634.wav	ALEXANDRA	0.0	2.68	parichantakamaqa atikunmanmi	a través del par es posible
quechua_05171.wav	MARCOS	0.0	25.06	yapanmanchu palabranman diosqa manam hichunmanchu palbranta dios taytapa palabran kaptinqa diosqa chiqapmi si ñuqanchik nisunchik dios taytapa palabranpi qillqasqa kaqkunata manam chayqa antiguo testamentollapaqmi karqa mana musuq testamentopaqchu entonces si dios	puede agregar a su palabra dios no puede derramar su palabra si dios es la palabra del padre entonces dios es verdad si decimos lo que está escrito en la palabra de dios el padre no es solo fue para el antiguo testamento no para el nuevo testamento entonces si dios
quechua_08066.wav	FELICIA	0.0	30.0	chikaqa kay sumaq takiwan puririsunchik turachay román kachkanchu waqakuy waqakuytacha chikaqa hapirqariy kay hinataq panay norma waqakuykuna haykurimuchkanña kay rimana wasinchisman allin punchaw kachun wawqiy imataq sutiki wawqiy román panay nely panay norma npaykusqa kankichik dios yayaq sutinpi kunan punchaw allipuni turachay imaynalla turachay maymanta waqarikamuchkanki iman sutichayki kachkan turachay	chica vamos con esta hermosa canción hermana román hay un llanto chica atrapalo así hermana norma las lágrimas están entrando a nuestra casa buen día hermano como te llamas hermano román hermana nely hermana norma npayku estas en el nombre de dios padre hoy
quechua_07934.wav	FELICIA	0.0	28.24	haqay mañazo chiqanmanta huk sipascha chinkarqapusqa arí chay rayku kay pacha paqariypi kay takiyta maskarimuni qankunapaqmi kayqa sipaschakuna sipas waynakuna kay takita ancha sumaqta uyarimuychik hinaspa ama tayta mamakichista waqachiychischu chikaqa anchata uyarimuychik kay pacha paqariypi sumaq takita haku	ahí en mañazo verdad se perdió una niña si así que estoy buscando esta canción en la mañana para ti estas son chicas chicas chicos escucha esta canción con mucha atención y no hagas llorar a tus padres chica escucha esta canción en la mañana vamos
quechua_01687.wav	MARIA	0.0	17.43	aya marq'ay killapim ayacucho huancavelica apurimac markakunapa llaqtankunapi misk'i tanta wawata sumaqllataña ruranku wañuqkunaman anqusun churanankupaq wakintañataq ayllupi mikhunankupaq	en el mes de aya marqay en los pueblos de ayacucho huancavelica apurimac se hace pan dulce bebe para ponerle anqusun a los muertos y algunos se los come la familia
quechua_07943.wav	FELICIA	0.0	30.0	ichaqa kay yachay wasikunapi maytaq kay qillukunapi mana chanin ruraykunata arí yachaqamun ñañan turanku hinaspari mana chanin ruraykunta ruran chaymi mana chaninchu karichkan kimsa tutamanta kimsa chunka isquyniyuq yupayña inti watananchik puriykusun sumaq takichawan ñañay arí kaynapuni kayqa kay sumaq takiywan kay pacha paqariypi sumaqta kusirikapaychik	pero en estas escuelas donde en estos amarillos la injusticia sí aprende hermana y hermano y comete la injusticia así que no es justo las tres de la mañana treinta y nueve números de sol caminemos con hermosa canción hermana sí, esto es con esta hermosa canción
quechua_06014.wav	GUILLERMO	0.0	30.0	iskay waranqa chunka suqtayuq llamkasqaku novecientos cincuenta y cuatro horas con cuarenta y cuatro minutos pasmin pacha puriyta ruwasqaku cuatrocientos setenta y tres seciones efectuadas congreso ukupi llamkaq taqa comisión de descentalización willamun pisqa wata iskay waranqa chunka hukñiyuq iskay waranqa chunka suqtayuq llamkaspa kamamusqaku ventanilla unica del turismo ichaqa manan chayllachu llapan huñusqa congresistakunan pleno del congreso hurqumusqaku iskay chunka iskayñiyuq kamachiq qillqakunata hinan willakuy	dos mil dieciséis trabajaron novecientas cincuenta y cuatro horas con cuarenta y cuatro minutos pasmin viajes en el tiempo realizaron cuatrocientas setenta y tres sesiones realizadas informes de la comisión de descentralización del congreso cinco años dos mil once dos mil seis trabajaron crearon una ventana única de turismo pero no solo lo hicieron todos los congresistas reunidos en el pleno del congreso emiten veintidós proyectos de ley según lo informado
quechua_04212.wav	MARCOS	0.0	25.06	dios taytapa palabramnin nin jesús bebio a las multitudes ninmi castellano rimaypi jesús si qawaykusqa llapa runata y cuando runapa sunqunta qhawaspaqa runapa sunquntaqa qawan chilena y todotam y manam dios taytapa ñawinpi imapas pakasqa kanmanchu payqa llapa runapa sunqunta	la palabra de dios dice jesus bebió a las multitudes dice en español jesus si miraba a todos y cuando mira el corazón del hombre ve chilena y todo y nada se puede ocultar a los ojos de dios ve a todos
quechua_02963.wav	MIGUEL	0.0	25.06	manam ni pipas munanchu wayrata manam pipas munanchu sasachakuykuna vidanchikman chayamunanta pero ichaqa ñuqanchik kunan tayta diosta qawarinanchik kaypi dios taytapa palabran yachachiwanchik yaqa utulu waqay horata yaqa las tres de la mañana tres horas tres de la mañana madrugadata señorninchik jesucristo richkarqa	nadie quiere el viento nadie quiere que lleguen problemas a nuestras vidas pero pero debemos mirar a dios ahora aquí la palabra de dios nos enseña sobre la hora del llanto del búho como a las tres de la mañana las tres en la mañana nuestro señor jesucristo iba
quechua_07376.wav	FELICIA	0.0	30.0	pay provovisqataq chay tukuchiyta hianaqa chay qamawtakuna qapichisqa kasqa mana tukuqkunata dies canal nisqapi hinaqtin chaykunama kachkan uchukamayuqmanta chaymanta astawan qipa punchawkunaman kanqa kay huk conveniota calles perú nisqawan organizachkanku huk curso gratuito chayman kallanqataq cosmetodologia básica nisqa para varones y mujeres y en diferentes temas chaykunan aparikunqa qaqay vilardo lapiypi lampa llaqtapichu wawqi panaykuna	provocó la finalización de la limpieza de los diez canales interminables y los que son de abajo y en el futuro habrá un convenio con calles perú están organizando un curso gratuito que incluirá cosmetología básica para hombres y mujeres y en diferentes temas lapiy hermanos y hermanas de la ciudad de lampa
quechua_00959.wav	JORGE	0.0	11.82	kay taripaypiqa qhawarichiyta munarqayku runakunapa rimayninkunapiqa ancha kallpayuqmi rimaykunamanta umanchasqankuna kachkan	En este estudio hemos intentado demostrar que existen temas verbales muy fuertes en los idiomas de las personas.
quechua_00146.wav	MANUEL	0.0	8.44	wiqillansi sutuylla sutuchkan llakikuytaq manchakuytaq ima umanpiqa huñunaykukuchkan	sus lágrimas corren y la tristeza y el miedo se acumulan en su cabeza
quechua_00923.wav	JORGE	0.0	5.96	uywanakuyta iskay simipi yachachinakuy educación intercultural bilingüe	fomentando la educación intercultural bilingüe bilingüe
quechua_03332.wav	MIGUEL	0.0	21.06	kichasqa kayta deben si wañuna kaptinqa paypaqchá wañusun pero payta servistin pero haykaraq kachkanchik sano kaspa diosmanta yuyarinchik utaqmi wakiqninqa sano kaspa diosmanta karunchakurquntaq wakiqninmi dios taytata servin	deben estar abiertos si tenemos que morir moriremos por él pero sirviéndole pero cuantos de nosotros estamos sanos y recordamos a dios o algunos de nosotros estamos sanos y alejados de dios y algunos de nosotros estamos sirviendo a dios padre
quechua_02588.wav	MARCOS	0.0	29.05	kimsayuq solesmanta hasta iskay pachak suqta chunka qanchisniyuq soles qullqikunatam riki chayman paganqanku imaynatachus huk ordenanza municipal kamachikuy lluqsimurqan chayman hina nispa willakamunku astawan willakuykuna wawqiykuna panaykuna maymantam chayaykamun chaqay nisunman riki desaguadero llaqtamanta arí wawqiykuna panaykuna yachanchik hinapas riki maypichus kay aymaraso nisqa karqa chay	se le pagara de tres soles a doscientos sesenta y siete soles segun ordenanza municipal emitida mas informacion hermanos de donde viene es decir es del pueblo de desaguadero si hermanos también sabemos donde era este aymaraso
quechua_00236.wav	MANUEL	0.0	12.65	manaraq wasimanta lluqsimuchkaptinkus tayta lurintinu montesqa wakcha kayninpi qunqurikusparaq suwakunataqa hatun siminwan mañakun	antes de salir de casa, el señor Lurintino Montes se arrodilla en la pobreza y suplica a los ladrones en alta voz
quechua_01899.wav	MARIA	0.0	3.77	taytay taytay qamchu carnaval kanki nispa	padre padre eres carnaval
quechua_01386.wav	MARTA	0.0	6.54	qullqiykitaqa manam yanqankunapi usuchichkanaykichu qhaway ma	no debes gastar tu dinero en cosas que no son útiles ver ma
quechua_08268.wav	FELICIA	0.0	30.0	kunan punchaw hamunaykichik qamkuna kay centro educativo setenta mil ochocientos cuatro chayman kunan punchawpaq programasqa karqa trabajonchik chaypaqmi qalayta ñuqa minkarikuykichik hamuriychik iskaymantapas kimsamantapas porque iskay punchwpaq programasqa chayqayku tayta mamakuna kunan punchaw tutamanta a las ocho y media yuyarichisqaykichik trabajota qallaykusunchik aunque parapas hamuchun pero ñuqanchik programasqaña trabajonchik	hoy deberías venir a este centro educativo setenta mil ochocientos cuatro había nuestro trabajo programado para hoy así que te invito a que vengas dos o tres porque está programado para dos días así que los padres esta noche a las 8:30 les recordamos que empiecen a trabajar incluso si llueve pero tenemos trabajo programado
quechua_00212.wav	MANUEL	0.0	7.57	abancay hatun llaqtapipas wayra wasikunamantas chay manchay willakuyqa lluqsirimurqan	la terrible noticia fue transmitida desde las ondas de la capital, Abancay
quechua_00109.wav	MANUEL	0.0	10.11	imapunicha kay llaqtanchikkunamanqa chayamunqa sinchitam kay qipa punchawkunapiqa tuta qincha pisquqa takiykamuchkan	Lo que va a pasar exactamente en nuestros pueblos es que el pájaro nocturno canta fuerte estos días.
quechua_00100.wav	MANUEL	0.0	4.92	achkha achkhamantas chay suwakunaqa uywataqa qatiyta yachaqku	Muchos de los ladrones sabían perseguir al animal.
quechua_07375.wav	FELICIA	0.0	30.0	llaqtamanta provincial huk partitataq kay distrital kay wawqinchil edelmun inachu chaymanata imakunatataq rurarichkan arí kay wawqinchik colegiotapas programunchik chayman chayaruspa chaypi colegio nisqatapas apurana chayhinaqa chaypas kachkanraqtaq chayanta astawan tiempo chinkariykuchkantaq kay sábado punchawta rikurimuchkarqutaq qaqaypi manaraq wakin waqinchikkuna colegiota tukuchkarqanraqkuchu secundari nisqata kay wawqinchi actual alcalde	de la ciudad provincial otra parte del distrito este hermano edelmun inachu entonces qué está haciendo sí este hermano programa universitario para llegar allí prisa universitaria así que todavía hay más tiempo está desapareciendo y el sábado apareció en la roca antes de que algunos de nosotros termináramos la secundaria escuela secundaria hermano actual alcalde
quechua_01311.wav	MARTA	0.0	14.12	qusaywan ñuqaqa ancha sasatam bancopi waqaychakuyman uyakurqayku hinallataq juntospa qullqi apachimusqan taqikuna kasqantapas sasatam yacharqayku	A mi esposo y a mí nos resultó muy difícil ahorrar dinero en el banco y saber que había fondos enviados por los porros.
quechua_06157.wav	GUILLERMO	0.0	30.0	umallisqa hatun rraymichakuyta apasqaku muhu raymi o fiesta de la semilla en la plaza de armas de huancapallaq distrito de quisqui en huanuco congreso ukupi huchuy taqamanta llamkaq taqa comisión de acusaciones constitucionales umallichkan segio tejada apulli paykunan taqwimusqaku ñawpa karqan perú suyu kamachiq umalliq alan garcia pérez paypa huchankunamanta sutinmi narcoindulto lliw chalaqkunata qatuqkunata qispichispa kacharparipusqa	encabezó una gran celebración realizada en la fiesta de la semilla o fiesta de la semilla en la plaza de armas de huancapallaq distrito de quisqui en huánuco congreso dentro del grupo de trabajo de la cámara baja comisión de acusación constitucional encabezada por segio tejada apulli investigaron al ex presidente peruano alan garcía pérez sus crímenes se llama narcoindulto y ha liberado a todos los pescadores y traficantes
quechua_00965.wav	JORGE	0.0	10.24	qhichwasimitaqa rimana kanman castellanosimi mana yachaqkunallawan	La única forma de hablar inglés es hablar inglés con personas que no hablan español.
quechua_00558.wav	ALEXANDRA	0.0	7.94	warmakunata tukuy sunqumanta sumaq kawsayninman qhali qhaliyninman munay puriyninman rikch'achin	inspira a los niños a vivir una vida sana y feliz
quechua_03031.wav	MIGUEL	0.0	27.04	imaymana hatun ruraykuna kay puno suyunchikpi qala wauki pananchikkunapaq chiymantapas imataq kachkan chay lampa llaqtapi qayna punchawmi hamusqa kay amawta nisunmanchá wirraqucha fortunato melanio mamani vargas paysi musuq director kay hatun yachay wasipi	varias cosas grandes en el estado de puno para nuestros hermanos desnudos y lo que esta pasando en el pueblo de lampa ayer vino este maestro podemos decir señor fortunato melanio mamani vargas el es el nuevo director de esta universidad
quechua_06887.wav	FELICIA	0.0	30.0	ojalasya chay umalliq chay perusuyumanta allinchachinman llapan amautakunapas churarikunman chikay chisqachanpas pitaq yuyarin pipas yuyarinchu ñaqalla kakuchkan allin kachun amautakuna rikuchik mana chay allinchu mas bién amautakuna kunanqa kay pisqa punchawllaña faltarichkan kay qallananchikpaq región puno nisqapi chaypi ñuqanchik allinta yuyaychakunanchik ñawpaqman purinanchik huñulla ama	ojala el líder del gobierno peruano arregle todos los amautas y ponga un poco de sonrisa quien recuerda quien recuerda es casi bueno amautas no se ve tan bueno pero amautas ahora solo faltan cinco días para empezar en la región de puno
quechua_02483.wav	MARCOS	0.0	26.06	karqa huk propósito ruraynin dios taytapa palabran cumpley dios taytapa palabran imam kaq cumplinanpaq antiguo testamentopim señor jesúsmanta ña dios taytapa palabran willakurqaña imaynam pay hamunanta y imam kay pachapi rurananta	había un propósito de hacer la palabra de dios cumplir la palabra de dios para cumplir la verdad en el antiguo testamento sobre el señor jesús la palabra de dios ya nos había dicho como vendría y que haría en la tierra
quechua_01969.wav	MARIA	0.0	7.98	ñak'aytas chunnip urqupi anchita rikuspan hatukunaman samapakunanpaq achhuykusqa	sufriendo en la montaña del desierto vio a anchi y se acercó a los gigantes para descansar
quechua_04969.wav	MARCOS	0.0	24.05	wiksayuq hinaspaykichik chay wawata ninkichik imawanyaq mikuchisaq imawanraq pachachisaq manam trabajoypas kanchu manam mikhunaypas kanchu y chayta qawaykuspayki chay wawatapas aun wañurqachiyta abortarqachiyta munachkanki hospitalman richkanki farmaciakunaman richkanki imawanmi kay sasachakuyniyta tuku	embarazada y le dices al bebe que alimentar que vestir no tengo trabajo no tengo comida y al ver que quieres matar al bebe incluso abortar vas al hospital vas a las farmacias que acaba con mi problema
quechua_02603.wav	MARCOS	0.0	25.06	kachkan ancha munay ima uyarikuychu kachkan turachay ñuqam napaykarikuyman riki maypichus papay ichaqa uyarimuchkawanmi nicasio riki mamitaypas julia machaca chaymi napaykarikuyta munachkani chayman hermanoykunata no maypichus tarikunku wakin sandía	es muy bonito que sonido es mi hermana te saludaria donde mi papa pero estoy escuchando nicasio y mi mama julia machaca asi que quiero saludar a mis hermanos no donde estan unas sandias
quechua_02433.wav	LUCIA	0.0	9.77	chunka pichqayuq llapa runam willasqa kanan simipi utaq rimayllapi ima huchanpim waqyasqa kasqanta	quince Toda persona será informada oralmente o de boca en boca del delito por el que es llamada
quechua_03369.wav	MIGUEL	0.0	26.06	ñuqanchik chay valor respeto nisqanta chay chinkachichkanchik imaynanpiraq warmakuna chaynata comportakuchkan segururamente interesnincha kachkan chakraraykuchu wasiraykuchu imaraykuraq hinaspam taytallanta chayta rurayta munasqa seguramente chayta paqarinpaq allinchata averiguaykamusunchik picha chay mal hijo mal runa chayna tayta mamallan wañuyman qaykuy munaq arí uyarimunchiktaq wawqi paniykuna qayna punchaw frente	estamos perdiendo ese valor de respeto como se estan comportando los niños asi seguramente el interes es por la finca o casa lo que sea y su padre quiso hacerlo seguramente mañana sabremos quien es el mal hijo mala persona que quiere matar a sus padres si nosotros Escuché a hermanos y hermanas ayer frente.
quechua_08058.wav	FELICIA	0.0	30.0	qantaq turachay puñunpi kachkanki hinaqa sayarirukuspa kay sumaq takiwan munayta tusuykamunki allipuni huk tutamantankuna kama huk tutamantankuna kama panay norma gracias panay nely panaychu wawqiy román gracias huk kay espacio quriwasqaykimanta waqarikamullasaq nuqapas panay norma arí imaraykuchus turachay nuqayku ancha sumaqta kusisqa arí waqakuyñikichista hapiqarukusayku imaraykuchus arí turachay munay takita	tu hermana esta en la cama así que levántate y baila lindo con esta canción bueno hasta una noche hermana norma gracias hermana nely hermana hermano román gracias por darme uno este espacio yo también lloraré hermana norma si porque hermana estamos muy felices si lo haremos aguanta las lágrimas porque si hermana hermosa canción
quechua_04510.wav	MARCOS	0.0	26.06	tayta diosmanta kallpata mañakuykuspayki imapim error kachkan iskaynipim qaripim warmipim kachkan sasachakuyninka manam huknillanpicho manam tumpanakuywan allinchasunchu sasachakuyta sino tayta diosman qunqunapaq churakuykuychik dios taytaqa kuyakuyta huk wachuwanchik dios tayta bendicisunki amaraq rakinakuyta	Pídele fuerza a Dios ¿Qué está mal tanto hombre como mujer? El problema no es uno. No resolveremos el problema culpando, pero ponte de rodillas ante Dios. Dios nos da amor. Una espada. Dios te bendiga antes de separarte.
quechua_06120.wav	GUILLERMO	0.0	30.0	musuq willakuyta kaykunan kachkan perú suyuntinpa congresista apullikuna rimanan wasipi llapan huñusqa kanqaku kunan punchaw tawa pasmin suka pacha puriyta ichaqa ñawpaqta huñukunqaku junta de portavoces kimsa suka pasmin pacha puriymanta pacha qallarinqaku huñukuyñinkuta congreso ukupi llamkasqakuna qawaq comisión de fiscalización umallichkan gustavo rondon apulli paymi willamun paqarin quyllurchay punchayta llapan congresista llamkanakupaq	El nuevo anuncio es que los congresistas peruanos se reunirán todos hoy por cuatro minutos pero primero la junta de portavoces se reunirá tres minutos después de que la comisión de fiscalización del Congreso encabezada por Gustavo Rondón anunció mañana estrella para todos los trabajos del Congreso.
quechua_02290.wav	LUCIA	0.0	6.3	suyu kamachiqmi umallin sichus pay rin huñunakuyninkuman chiyqa	el presidente preside si asiste a sus reuniones
quechua_07018.wav	FELICIA	0.0	30.0	ña uyarimuskanku kunan paqarin munayta rikcharikuskanku kunan chayraqmi riki panachay nely kusataq pikunachus chikaraq rikcharikuskanku paykunapaq sumaq napaykuy chikapas ya kunan punchaw pitaq yachay wasiman mana wawachakuna purinqachu wakinqa punchawkamacha kunan punchaw puñurikunqaku arí aynachu karichkan manachu kaynataqmi wakin wawachakuna qurtayuskanku wakinkunaqa chayraqmi ñawinkuta	Ya escuché esta mañana, muy bien despierto, eso es todo hermana, muy bien para aquellos que todavía están despiertos para ellos. Buenos días, chica, hoy, quién no irá a la escuela. Los niños algunos dormirán hasta el día de hoy. Sí, ayna, ¿no es así? Algunos niños están renunciando a algunos. solo dieron sus ojos
quechua_03736.wav	MARCOS	0.0	28.04	saqraqa munachkanpunim diosta qunqapunanchikta chayrayku imatapas munapayachiwanchik machayta allin páginaachakuyta achkha qullqiyuq kayta yuyay chinkachikuq kayta hinallataq tukuy imaymanakunatawanpas cristopi iñiqqa manam chaykunataqa munanchikñachu imaraykuchus	el diablo siempre quiere que nos olvidemos de dios por eso nos hace querer cosas como borracheras buenas páginas mucho dinero destrucción mental y todas estas cosas como creyente en cristo ya no las queremos porque
quechua_04441.wav	MARCOS	0.0	25.4	ñuqam siempre napaykarikusaq kay provincia de san antonio de putina llaqtapi chay barrio san santiago gerardo inmaculada concepción chaymanta waqarimuchkayki kay napaykarisaq primer lugarta padrinoy juan ticona escarcena hinallataq madrinay valeriana tulpo chaymantataq huk padrinoyta napaykarikusaq juan juliam vargas	siempre los saludare en la provincia de san antonio de putina en el barrio san santiago gerardo inmaculada concepción entonces les saludo este saludos primer lugar mi padrino juan ticona escarcena y madrina valeriana tulpo luego otro padrino juan juliam vargas
quechua_04549.wav	MARCOS	0.0	22.07	taqmasqa kanman si taqmasqa karuptinqa hanmi kanki responsable llapallan oveja manta cuentata hunaykiaq ay ima ninkiraq si huk kaqnin iglesia taqmakurutim ima ninkiraq huk kaqnin iglesia chiriyarquptin hayka iglesiam kunan chiriyakuchkan mana allin profeta kunan yaykurquspam iglesia	se puede romper si se rompe eres responsable de todas las ovejas oh, ¿qué dices si una iglesia se rompe, qué dices cuando una iglesia se enfría, cuántas iglesias se están enfriando ahora, el malvado profeta está entrando a la iglesia?
quechua_07622.wav	FELICIA	0.0	30.0	may ñañinpiqa kaspiyuq rumiyuq hinaqa chaykunatapas picharina sichus unu kamunqa hinapas ñuqanchik wasi qipakunata chay lluqlla purinapaq chayta pichaykuna kay llaqtakunapipas imayna kay wasi patakunata unumanta urayanqa chaykunata tukuy imata rikuna chaypi hinaspapas ñuqanchik kallpachakuna willana tukuy pikunachus kay wasipi kachkan chaykunatapas willana	dondequiera que estén la madera y las piedras, debemos limpiarlas si hay agua y debemos limpiar la parte trasera de las casas y debemos limpiar los techos de estas casas del agua y debemos tratar de informar a todos los que están en esta casa.
quechua_05154.wav	MARCOS	0.0	26.06	cabezam kaytaq paymi encargasqa kachkan kay región apurimacmanta asesorñataqmi kachkan david montoya huk grupom chaypi comisiuonpi kanku técnicokuna chaymanta yachaq chay puñunakuniku casi iskay hora hinataq chaypi planteaniku chakita kay problemanchikkunata kay plataformatapas apanikuña kaymi problema kachkan nispa evaluacionta qawaniku punto por punto unumanta hinaspa chaypipas objetawanku liquidación nispa	jefe este es el encargado de la región de apurímac asesor es david montoya un grupo en la comisión son técnicos que saben que dormimos casi dos horas y planteamos nuestros problemas y hemos tomado la plataforma
quechua_04732.wav	MARCOS	0.0	24.05	amayá admirakuychu musuqmantam nacenayki nisqaywanqa wayraqa maylawmantapas wayramunmi chaymi uyarinki qaparisqanta ichaqa manam yachankichu maymanta hamusqantapas nispa nitaq	No te maravilles de que te haya dicho: Os es necesario nacer de nuevo. El viento sopla de donde quiere, y oyes su sonido, pero no sabes de dónde viene.
quechua_02739.wav	MIGUEL	0.0	27.04	hanaq pacha taytallanchikman hanaq pacha taytallay yachayta mañakamuykiku runapura kuyapayakunaykuy yachanaykurayku hinallataq yanapanakumusaqku waqaychaykullawaykutaq pay tukuq	a nuestro padre celestial padre celestial te pedimos sabiduría para que sepamos ser compasivos unos con otros y ayudarnos y protegernos el que termina
quechua_01006.wav	JORGE	0.0	13.29	qhichwasimiqa runayasqa uywanakuy yachaq runamasinkunatam maskhachkan saphinmantapacha qhichwasimipa sarunchasqa kasqanta hamut'aspa qulluchinapaq	la lengua busca habilidades de reproducción humanizada para comprender y erradicar la opresión de la lengua desde la raíz
quechua_04818.wav	MARCOS	0.0	28.04	kuyayllapaq palabra sumaqllaña llapa runapa salvacionninpaq kay muya maqchiqmi kananchik predicay palabranta haykapikamam mana predicankichu qampa rantiykipim llapa runakuna achkhapllaña rebelde rumisunquyuqkuna mana aliin vida mana allin ñanta richkan wañuywan cuando dios tayta tapuwasun ñuqata serviwaspayki imappitaq masta	hermosa palabra hermosa para la salvación de todas las personas esto debe ser un limpiador predica su palabra hasta cuándo no predicarás en tu lugar todas las personas son muchas rebeldes corazón de piedra vida malvada el mal camino va con la muerte cuando dios padre nos pregunta qué más tienes me sirvió
quechua_02357.wav	LUCIA	0.0	7.84	tawa iskay pakallapi akllasqa kamayuq llamkaq wasikunapaq suyupi kaqkunamanta kamachiman hina	cuatro por dos miembros elegidos secretamente de los organismos del país de conformidad con la ley
quechua_07614.wav	FELICIA	0.0	30.0	napaykurisun pikunachus uyarikamuchkanku haqay asangaro llaqtapi tukuy ayllukunapi hinaspa ñuqanchik kay huk chikanta rimaykurisun tintiri iñiy wasimanta ichaqa amaraq chayta rimarquspa ñuqanchik kay willarisun imaraykuchus kunan punchawmi pusaq panita ocho de la noche nisqa kay instituto nacional de defensa civil indeci nisqa chaymin nuqanchispaq wakichikun	saludos a los que estan escuchando en el pueblo asangaro en todas las comunidades y vamos a hablar un poquito de la iglesia tintiri pero antes les vamos a hablar de la reunion de las ocho hermanas de las ocho del instituto nacional de índice de defensa civil
quechua_00155.wav	MANUEL	0.0	2.26	kikinpas qawarikullantaq	también se observa
